"gauthierm","video-platform-client","2020-07-27 17:48:10"
"gauthierm","video-platform-client","2020-07-28 16:57:36"
"gauthierm","uas-jsonapi-server","2020-07-29 16:13:48"
"gauthierm","video-platform-client","2020-07-29 16:14:10"
"gauthierm","hippo-pay-client","2020-07-29 16:15:15"
"brittany","hippo","2020-07-30 13:59:57"
"gauthierm","video-platform-client","2020-07-30 16:52:09"
"kendra","pcrap","2020-07-31 18:20:57"
"gauthierm","video-platform-client","2020-08-04 11:51:38"
"gauthierm","hippo-pay-client","2020-08-04 16:25:28"
"gauthierm","uas-jsonapi-server","2020-08-06 14:36:25"
"kendra","pedsrap","2020-08-06 15:25:56"
"kendra","pcrap","2020-08-06 15:38:27"
"kendra","ucrap","2020-08-06 15:58:18"
"gauthierm","video-platform-client","2020-08-06 17:25:15"
"gauthierm","video-platform-client","2020-08-06 17:47:20"
"kendra","hippo","2020-08-10 16:19:58"
"kendra","pcrap","2020-08-10 17:18:56"
"kendra","ucrap","2020-08-10 17:22:55"
"kendra","pedsrap","2020-08-10 17:33:33"
"gauthierm","video-platform-client","2020-08-12 10:51:52"
"jake","uas-jsonapi-server","2020-08-19 11:22:31"
"jake","video-platform-client","2020-08-19 11:34:10"
"jake","video-platform-client","2020-08-19 12:46:32"
"jake","uas-jsonapi-server","2020-08-19 12:51:32"
"brittany","video-platform-client","2020-08-19 13:23:23"
"brittany","video-platform-client","2020-08-19 19:08:18"
"jake","video-platform-client","2020-08-20 10:30:22"
"jake","video-platform-client","2020-08-20 11:01:44"
"kendra","hippo-pay-client","2020-08-20 13:07:31"
"jake","video-platform-client","2020-08-20 16:21:06"
"jake","uas-jsonapi-server","2020-08-20 16:22:42"
"sara","hippo","2020-08-21 14:09:39"
"jake","video-platform-client","2020-08-24 17:08:29"
"jake","video-platform-client","2020-08-25 12:47:41"
"sara","hippo","2020-08-25 16:58:28"
"sara","hippo","2020-08-25 17:17:14"
"sara","pcrap","2020-08-25 19:43:43"
"sara","pedsrap","2020-08-25 19:48:21"
"sara","ucrap","2020-08-25 19:51:59"
"sara","video-platform-client","2020-08-25 21:29:44"
"brandon","uas-jsonapi-server","2020-08-26 14:07:26"
"brandon","qbank-react","2020-08-26 14:32:06"
"jake","video-platform-client","2020-08-26 14:51:51"
"brittany","uas-jsonapi-server","2020-08-27 14:26:41"
"kendra","hippo-pay-client","2020-08-27 15:27:55"
"kendra","ercast","2020-08-27 15:29:49"
"kendra","papodcast","2020-08-27 15:47:25"
"brandon","video-platform-client","2020-08-27 19:01:10"
"brandon","uas-jsonapi-server","2020-08-27 19:02:23"
"sara","ercast","2020-08-28 14:39:03"
"sara","papodcast","2020-08-28 14:47:02"
"kendra","hippo","2020-08-31 13:47:19"
"jake","video-platform-client","2020-08-31 14:47:54"
"kendra","ercast","2020-08-31 15:21:11"
"kendra","essentials","2020-08-31 15:26:01"
"kendra","papodcast","2020-08-31 15:33:56"
"kendra","hippo-ed","2020-08-31 15:37:05"
"jake","video-platform-client","2020-08-31 15:38:47"
"jake","qbank-react","2020-08-31 15:59:40"
"gauthierm","qbank-react","2020-08-31 16:07:35"
"kendra","hippo-ed","2020-08-31 16:33:20"
"gauthierm","uas-jsonapi-server","2020-08-31 18:05:34"
"brittany","uas-jsonapi-server","2020-08-31 21:12:19"
"brittany","hippo-pay-admin","2020-09-01 12:52:08"
"kendra","essentials","2020-09-01 15:08:47"
"kendra","essentials","2020-09-01 16:07:53"
"sara","ercast","2020-09-01 16:25:01"
"sara","papodcast","2020-09-01 16:31:42"
"jake","uas-jsonapi-server","2020-09-01 17:07:25"
"kendra","hippo","2020-09-01 18:05:05"
"sara","hippo","2020-09-01 18:46:13"
"kendra","video-platform-client","2020-09-01 20:09:42"
"sara","hippo","2020-09-01 20:18:31"
"sara","hippo-ed","2020-09-01 21:15:22"
"sara","pedsrap","2020-09-01 21:45:48"
"sara","pcrap","2020-09-01 21:49:02"
"sara","ucrap","2020-09-01 21:51:56"
"gauthierm","uas-jsonapi-server","2020-09-02 11:45:09"
"gauthierm","video-platform-client","2020-09-02 11:46:46"
"gauthierm","hippo","2020-09-02 12:07:02"
"gauthierm","video-platform-client","2020-09-02 12:33:09"
"gauthierm","video-platform-client","2020-09-02 12:36:24"
"sara","essentials","2020-09-02 12:36:51"
"sara","ercast","2020-09-02 13:18:43"
"sara","papodcast","2020-09-02 13:48:25"
"sara","hippo-ed","2020-09-02 14:31:04"
"sara","papodcast","2020-09-03 14:55:55"
"sara","ercast","2020-09-03 15:05:16"
"sara","ucrap","2020-09-03 15:14:10"
"sara","pcrap","2020-09-03 15:19:59"
"sara","pedsrap","2020-09-03 15:29:10"
"sara","hippo","2020-09-03 18:17:38"
"kendra","hippo","2020-09-03 20:09:41"
"gauthierm","video-platform-client","2020-09-08 17:21:43"
"kendra","hippo","2020-09-09 12:47:05"
"brittany","hippo","2020-09-09 15:46:00"
"jake","hippo-pay-client","2020-09-09 16:06:58"
"jake","video-platform-client","2020-09-09 16:08:30"
"gauthierm","hippo-pay-client","2020-09-10 13:10:59"
"kendra","essentials","2020-09-14 16:49:09"
"brittany","uas-jsonapi-server","2020-09-25 13:23:05"
"brittany","video-platform-client","2020-09-25 13:33:06"
"brittany","hippo-pay-admin","2020-09-25 15:27:55"
"sara","hippo-pay-admin","2020-09-25 16:54:02"
"gauthierm","uas-jsonapi-server","2020-09-29 17:04:43"
"gauthierm","hippo-pay-client","2020-09-29 17:09:12"
"kendra","hippo","2020-10-09 13:24:04"
"kendra","essentials","2020-10-13 17:38:28"
"kendra","essentials","2020-10-13 19:32:48"
"kendra","essentials","2020-10-13 19:43:04"
"kendra","essentials","2020-10-14 17:25:43"
"kendra","papodcast","2020-10-19 18:04:18"
"kendra","hippo","2020-10-20 12:58:38"
"kendra","essentials","2020-10-20 15:11:54"
"brittany","uas-jsonapi-server","2020-10-26 14:54:35"
"brittany","video-platform-client","2020-10-26 15:00:09"
"brittany","hippo-pay-admin","2020-10-26 15:05:11"
"kendra","papodcast","2020-10-27 17:16:19"
"brittany","uas-jsonapi-server","2020-10-29 18:38:42"
"brittany","hippo-pay-client","2020-10-29 18:40:59"
"brittany","hippo-pay-admin","2020-10-29 18:44:41"
"brittany","video-platform-client","2020-10-29 18:49:41"
"brittany","ucrap","2020-10-30 14:21:45"
"brittany","pcrap","2020-10-30 14:26:51"
"brittany","pedsrap","2020-10-30 14:30:16"
"brittany","pedsrap","2020-10-30 15:03:15"
"brittany","pcrap","2020-10-30 15:05:23"
"brittany","ucrap","2020-10-30 15:07:58"
"brittany","papodcast","2020-10-30 15:11:53"
"brittany","ercast","2020-10-30 15:15:34"
"brittany","essentials","2020-10-30 15:27:43"
"brittany","hippo","2020-10-30 15:36:37"
"brittany","hippo-pay-client","2020-10-30 15:53:23"
"brittany","uas-jsonapi-server","2020-10-30 16:02:34"
"brittany","video-platform-client","2020-10-30 16:05:56"
"brittany","video-platform-client","2020-10-30 16:39:03"
"brittany","papodcast","2020-10-30 18:18:02"
"brittany","ercast","2020-10-30 18:20:11"
"brittany","uas-jsonapi-server","2020-11-02 13:07:30"
"brittany","hippo-pay-admin","2020-11-02 13:10:59"
"gauthierm","essentials","2020-11-02 15:53:56"
"gauthierm","hippo","2020-11-02 15:56:11"
"gauthierm","pcrap","2020-11-02 16:03:11"
"gauthierm","pedsrap","2020-11-02 17:50:53"
"brittany","hippo-pay-client","2020-11-05 14:27:30"
"brittany","uas-jsonapi-server","2020-11-05 18:33:54"
"brittany","video-platform-client","2020-11-05 18:37:03"
"brittany","uas-jsonapi-server","2020-11-09 16:57:29"
"brittany","video-platform-client","2020-11-09 17:00:29"
"gauthierm","ercast","2020-11-09 17:16:58"
"brittany","ucrap","2020-11-09 18:04:15"
"brittany","pcrap","2020-11-09 18:07:39"
"brittany","pedsrap","2020-11-09 18:14:44"
"brittany","uas-jsonapi-server","2020-11-10 18:22:26"
"brittany","video-platform-client","2020-11-10 18:25:08"
"brittany","video-platform-client","2020-11-11 12:52:42"
"brittany","uas-jsonapi-server","2020-11-11 15:00:35"
"brittany","video-platform-client","2020-11-11 15:04:09"
"brittany","uas-jsonapi-server","2020-11-11 17:34:09"
"brittany","video-platform-client","2020-11-11 20:18:23"
"brittany","uas-jsonapi-server","2020-11-12 13:41:40"
"brittany","video-platform-client","2020-11-12 13:44:03"
"brittany","hippo-pay-admin","2020-11-12 13:50:28"
"gauthierm","papodcast","2020-11-12 16:49:35"
"brittany","uas-jsonapi-server","2020-11-16 15:15:47"
"brittany","video-platform-client","2020-11-16 15:19:35"
"brittany","hippo-pay-admin","2020-11-16 15:23:43"
"brittany","uas-jsonapi-server","2020-11-16 19:06:28"
"brittany","video-platform-client","2020-11-16 19:09:06"
"gauthierm","hippo-pay-client","2020-11-18 15:00:56"
"brittany","hippo","2020-11-19 13:25:15"
"brittany","essentials","2020-11-19 13:28:27"
"brittany","uas-jsonapi-server","2020-11-19 13:57:46"
"brittany","video-platform-client","2020-11-19 14:07:20"
"brittany","ercast","2020-11-19 18:41:57"
"brittany","papodcast","2020-11-19 18:43:57"
"brittany","uas-jsonapi-server","2020-11-19 19:11:06"
"brittany","video-platform-client","2020-11-19 19:14:30"
"brittany","video-platform-client","2020-11-19 20:05:26"
"brittany","video-platform-client","2020-11-23 18:43:41"
"brittany","uas-jsonapi-server","2020-11-30 16:07:36"
"sara","hippo","2020-11-30 20:31:50"
"jingwen","essentials","2020-12-01 10:18:27"
"jingwen","ercast","2020-12-01 10:23:00"
"jingwen","papodcast","2020-12-01 10:29:11"
"jingwen","hippo-ed","2020-12-01 10:38:24"
"jingwen","hippo","2020-12-01 11:01:28"
"jingwen","qbank-react","2020-12-01 11:13:10"
"brittany","video-platform-client","2020-12-01 11:34:28"
"jingwen","papodcast","2020-12-01 12:37:53"
"jingwen","ercast","2020-12-01 12:40:49"
"brittany","uas-jsonapi-server","2020-12-01 12:43:04"
"jingwen","essentials","2020-12-01 12:45:04"
"jingwen","pedsrap","2020-12-01 13:02:37"
"jingwen","pcrap","2020-12-01 13:04:52"
"jingwen","ucrap","2020-12-01 13:09:12"
"brittany","video-platform-client","2020-12-01 14:12:28"
"brittany","video-platform-client","2020-12-01 14:34:06"
"gauthierm","hippo-ed","2020-12-01 16:47:03"
"gauthierm","uas-jsonapi-server","2020-12-01 16:51:13"
"gauthierm","uas-jsonapi-server","2020-12-01 17:32:17"
"gauthierm","hippo-ed","2020-12-04 14:11:19"
"brittany","ucrap","2020-12-08 14:42:34"
"jingwen","essentials","2020-12-08 14:42:41"
"brittany","pcrap","2020-12-08 14:47:02"
"brittany","pedsrap","2020-12-08 14:50:56"
"brittany","ercast","2020-12-08 16:02:42"
"brittany","papodcast","2020-12-08 16:06:45"
"brittany","essentials","2020-12-08 16:36:10"
"brittany","hippo","2020-12-08 16:55:36"
"brittany","uas-jsonapi-server","2020-12-08 17:06:30"
"brittany","video-platform-client","2020-12-08 17:10:51"
"gauthierm","hippo-ed","2020-12-09 16:06:40"
"sara","papodcast","2020-12-10 19:24:05"
"jingwen","essentials","2020-12-15 10:12:10"
"kendra","ucrap","2020-12-17 15:14:12"
"kendra","ercast","2020-12-17 18:18:32"
"gauthierm","pedsrap","2020-12-18 13:37:51"
"jingwen","essentials","2020-12-18 14:37:23"
"kendra","uas-jsonapi-server","2020-12-18 15:53:22"
"kendra","video-platform-client","2020-12-18 16:03:29"
"kendra","video-platform-client","2020-12-18 16:21:33"
"brittany","hippo-pay-admin","2020-12-18 16:24:17"
"sara","pedsrap","2020-12-18 18:47:11"
"sara","hippo","2020-12-22 16:53:32"
"brittany","essentials","2020-12-22 18:49:46"
"brittany","essentials","2020-12-22 19:20:48"
"brittany","essentials","2020-12-23 12:58:37"
"sara","pcrap","2021-01-01 00:04:32"
"sara","ercast","2021-01-01 00:09:56"
"sara","hippo","2021-01-01 00:21:32"
"brittany","hippo-pay-admin","2021-01-04 14:48:59"
"brittany","uas-jsonapi-server","2021-01-04 15:19:24"
"brittany","video-platform-client","2021-01-04 15:22:48"
"kendra","pcrap","2021-01-04 18:45:09"
"kendra","hippo","2021-01-05 16:50:31"
"sara","hippo","2021-01-06 11:03:55"
"sara","papodcast","2021-01-06 20:45:32"
"kendra","ercast","2021-01-06 20:54:31"
"kendra","pcrap","2021-01-08 12:53:51"
"sara","pedsrap","2021-01-08 13:54:02"
"kendra","ucrap","2021-01-08 13:54:55"
"sara","hippo","2021-01-11 19:49:56"
"gauthierm","pcrap","2021-01-12 16:22:42"
"gauthierm","ucrap","2021-01-13 15:22:43"
"gauthierm","pedsrap","2021-01-13 15:24:06"
"gauthierm","ercast","2021-01-13 15:28:22"
"gauthierm","papodcast","2021-01-13 17:36:13"
"gauthierm","papodcast","2021-01-13 17:40:18"
"gauthierm","ercast","2021-01-13 17:42:17"
"jingwen","essentials","2021-01-21 14:52:03"
"brittany","hippo","2021-01-26 13:18:07"
"gauthierm","pedsrap","2021-01-28 19:59:37"
"sara","hippo-ed","2021-02-04 17:47:37"
"jingwen","essentials","2021-02-05 15:34:56"
"jingwen","essentials","2021-02-05 17:15:29"
"sara","ercast","2021-02-10 19:20:50"
"sara","essentials","2021-02-16 15:41:09"
"brandon","firebase-sync-service","2021-02-18 11:05:21"
"brandon","firebase-sync-service","2021-02-18 11:43:20"
"brandon","firebase-sync-service","2021-02-18 12:04:23"
"brandon","video-platform-client","2021-02-18 14:46:39"
"brandon","uas-jsonapi-server","2021-02-18 14:48:12"
"sara","essentials","2021-02-18 17:25:39"
"brandon","hippo-pay-admin","2021-02-18 18:19:27"
"brandon","video-platform-client","2021-02-19 13:23:51"
"kendra","uas-jsonapi-server","2021-02-19 13:34:55"
"kendra","hippo-pay-admin","2021-02-19 13:39:42"
"jake","uas-jsonapi-server","2021-02-19 17:48:22"
"kendra","pedsrap","2021-02-22 18:07:24"
"brandon","uas-jsonapi-server","2021-02-26 11:22:52"
"brandon","video-platform-client","2021-02-26 11:27:00"
"brandon","firebase-sync-service","2021-02-26 11:29:47"
"brandon","video-platform-client","2021-03-01 12:06:02"
"brandon","firebase-sync-service","2021-03-01 12:06:40"
"brandon","uas-jsonapi-server","2021-03-01 12:09:05"
"brandon","hippo-pay-admin","2021-03-01 12:10:12"
"sara","ercast","2021-03-01 13:39:07"
"sara","hippo","2021-03-01 13:49:50"
"jake","hippo-pay-admin","2021-03-01 13:57:10"
"gauthierm","ercast","2021-03-01 14:03:58"
"sara","hippo-ed","2021-03-01 14:05:30"
"richard","pedsrap","2021-03-01 14:11:57"
"sara","qbank-react","2021-03-01 14:16:38"
"richard","ucrap","2021-03-01 14:17:56"
"sara","papodcast","2021-03-01 14:24:40"
"richard","pcrap","2021-03-01 14:24:48"
"brandon","video-platform-client","2021-03-01 14:39:28"
"brandon","hippo-pay-client","2021-03-01 15:25:57"
"kendra","essentials","2021-03-01 17:17:01"
"sara","essentials","2021-03-02 19:18:46"
"gauthierm","uas-jsonapi-server","2021-03-03 16:30:06"
"gauthierm","hippo","2021-03-03 17:26:44"
"gauthierm","essentials","2021-03-03 17:31:12"
"gauthierm","pcrap","2021-03-03 17:35:19"
"gauthierm","pcrap","2021-03-03 17:41:47"
"gauthierm","ucrap","2021-03-03 17:42:56"
"gauthierm","pedsrap","2021-03-03 17:44:18"
"gauthierm","papodcast","2021-03-03 19:49:32"
"sara","hippo","2021-03-08 18:47:25"
"gauthierm","hippo-pay-admin","2021-03-15 15:03:32"
"kirill","uas-jsonapi-server","2021-03-15 15:16:56"
"sara","ucrap","2021-03-16 18:42:23"
"sara","pcrap","2021-03-16 18:49:41"
"sara","pcrap","2021-03-16 19:10:40"
"sara","pedsrap","2021-03-16 19:13:39"
"sara","papodcast","2021-03-16 19:17:57"
"sara","essentials","2021-03-16 19:25:07"
"sara","hippo","2021-03-16 19:36:46"
"brandon","uas-jsonapi-server","2021-03-18 17:02:19"
"brandon","video-platform-client","2021-03-18 17:03:00"
"brandon","firebase-sync-service","2021-03-18 17:05:05"
"kendra","hippo","2021-03-18 19:31:17"
"gauthierm","hippo","2021-03-23 13:31:22"
"jingwen","essentials","2021-03-24 17:19:31"
"sara","hippo-pay-admin","2021-03-26 13:02:17"
"sara","hippo-pay-client","2021-03-30 13:34:28"
"kendra","essentials","2021-04-01 19:58:57"
"brandon","video-platform-client","2021-04-07 15:35:42"
"brandon","uas-jsonapi-server","2021-04-07 15:38:22"
"brandon","hippo-pay-admin","2021-04-07 15:39:55"
"brandon","firebase-sync-service","2021-04-09 12:19:34"
"gauthierm","essentials","2021-04-09 18:02:04"
"gauthierm","essentials","2021-04-12 15:19:15"
"gauthierm","hippo","2021-04-14 11:46:26"
"gauthierm","pedsrap","2021-04-14 11:46:34"
"gauthierm","ucrap","2021-04-14 11:47:48"
"gauthierm","qbank-react","2021-04-14 12:16:53"
"gauthierm","hippo-ed","2021-04-15 13:56:34"
"gauthierm","pcrap","2021-04-15 14:24:37"
"gauthierm","ucrap","2021-04-15 15:19:36"
"gauthierm","pedsrap","2021-04-15 15:20:29"
"gauthierm","papodcast","2021-04-15 15:21:22"
"gauthierm","hippo-pay-client","2021-04-15 15:31:19"
"gauthierm","hippo-pay-admin","2021-04-15 16:28:04"
"gauthierm","uas-jsonapi-server","2021-04-16 15:39:01"
"gauthierm","essentials","2021-04-16 16:32:39"
"kendra","essentials","2021-04-20 17:39:10"
"kendra","uas-jsonapi-server","2021-04-22 16:51:38"
"sara","uas-jsonapi-server","2021-04-29 15:31:04"
"sara","video-platform-client","2021-04-29 15:45:30"
"brandon","firebase-sync-service","2021-04-29 16:16:27"
"sara","hippo-pay-client","2021-04-29 16:41:15"
"sara","hippo-pay-admin","2021-04-29 16:46:19"
"sara","video-platform-client","2021-04-29 17:11:12"
"gauthierm","essentials","2021-04-29 22:20:56"
"gauthierm","hippo","2021-04-30 20:44:16"
"sara","hippo-pay-admin","2021-05-03 11:22:31"
"sara","hippo-pay-admin","2021-05-03 12:23:27"
"brandon","uas-jsonapi-server","2021-05-04 11:00:20"
"brandon","hippo-pay-admin","2021-05-04 16:57:30"
"gauthierm","pedsrap","2021-05-06 16:07:48"
"brandon","firebase-sync-service","2021-05-06 17:26:17"
"gauthierm","hippo","2021-05-06 17:32:16"
"gauthierm","pedsrap","2021-05-07 10:51:49"
"gauthierm","ucrap","2021-05-07 10:53:29"
"gauthierm","pcrap","2021-05-07 10:55:27"
"gauthierm","papodcast","2021-05-07 11:23:10"
"gauthierm","ercast","2021-05-07 11:30:17"
"brandon","video-platform-client","2021-05-07 11:51:26"
"brandon","uas-jsonapi-server","2021-05-10 12:24:13"
"gauthierm","uas-oauth2-server","2021-05-10 15:44:09"
"gauthierm","uas-oauth2-server","2021-05-11 12:28:41"
"sara","uas-jsonapi-server","2021-05-11 12:59:26"
"sara","hippo","2021-05-11 13:11:25"
"sara","uas-jsonapi-server","2021-05-14 14:55:58"
"sara","uas-jsonapi-server","2021-05-14 15:01:01"
"gauthierm","hippo","2021-05-14 20:03:19"
"jake","uas-jsonapi-server","2021-05-17 12:17:14"
"jake","video-platform-client","2021-05-17 12:24:43"
"jake","hippo-pay-admin","2021-05-17 12:41:22"
"jake","uas-jsonapi-server","2021-05-18 13:37:21"
"jake","video-platform-client","2021-05-18 13:40:43"
"jingwen","qbank-react","2021-05-18 17:10:54"
"jingwen","hippo","2021-05-18 17:26:47"
"jingwen","hippo-ed","2021-05-18 17:31:08"
"jingwen","papodcast","2021-05-18 17:35:33"
"jingwen","essentials","2021-05-18 17:40:42"
"jingwen","video-platform-client","2021-05-18 17:53:21"
"jingwen","video-platform-client","2021-05-18 18:24:00"
"sara","papodcast","2021-05-18 18:42:32"
"jingwen","pedsrap","2021-05-18 18:43:36"
"sara","papodcast","2021-05-18 18:48:21"
"jingwen","ucrap","2021-05-18 18:48:42"
"jingwen","pcrap","2021-05-18 18:52:26"
"sara","essentials","2021-05-18 18:52:47"
"sara","uas-jsonapi-server","2021-05-19 13:53:47"
"ioana","uas-jsonapi-server","2021-05-20 18:02:01"
"ioana","video-platform-client","2021-05-21 09:51:05"
"sara","hippo-ed","2021-05-21 15:48:53"
"kendra","essentials","2021-05-21 23:09:03"
"ioana","uas-jsonapi-server","2021-05-24 14:40:36"
"ioana","video-platform-client","2021-05-24 14:47:11"
"sara","essentials","2021-05-24 18:04:53"
"sara","essentials","2021-05-24 20:09:59"
"sara","essentials","2021-05-25 01:12:58"
"gauthierm","hippo-ed","2021-05-25 16:23:25"
"sara","essentials","2021-05-26 19:43:36"
"kendra","video-platform-client","2021-05-27 14:01:49"
"kendra","essentials","2021-05-28 14:01:43"
"gauthierm","hippo","2021-06-01 16:31:53"
"kendra","hippo","2021-06-01 18:54:40"
"kendra","uas-jsonapi-server","2021-06-03 14:08:15"
"kendra","video-platform-client","2021-06-03 14:15:40"
"kendra","firebase-sync-service","2021-06-03 14:17:31"
"kendra","hippo-pay-client","2021-06-03 14:20:27"
"kendra","hippo-pay-admin","2021-06-03 15:07:32"
"kendra","firebase-sync-service","2021-06-03 15:12:30"
"kendra","firebase-sync-service","2021-06-03 15:17:09"
"richard","essentials","2021-06-07 18:06:42"
"richard","video-platform-client","2021-06-08 13:20:45"
"richard","uas-jsonapi-server","2021-06-09 14:47:34"
"richard","firebase-sync-service","2021-06-09 14:50:15"
"richard","hippo-ed","2021-06-09 14:55:10"
"brittany","uas-jsonapi-server","2021-06-11 15:16:17"
"brittany","hippo-pay-admin","2021-06-11 15:53:56"
"sara","video-platform-client","2021-06-11 16:16:15"
"kendra","hippo-pay-client","2021-06-14 17:50:32"
"brittany","hippo-pay-admin","2021-06-15 09:34:22"
"richard","firebase-sync-service","2021-06-15 17:03:25"
"kendra","uas-jsonapi-server","2021-06-16 13:28:27"
"kendra","uas-jsonapi-server","2021-06-17 12:48:24"
"gauthierm","essentials","2021-06-24 10:04:05"
"brittany","hippo-pay-admin","2021-06-30 13:32:14"
"brittany","uas-jsonapi-server","2021-07-08 18:23:04"
"brittany","video-platform-client","2021-07-08 18:33:18"
"brittany","hippo-pay-admin","2021-07-08 18:35:11"
"brandon","uas-jsonapi-server","2021-07-09 13:30:55"
"brittany","uas-jsonapi-server","2021-07-12 13:40:16"
"brittany","hippo-pay-admin","2021-07-12 13:45:04"
"brittany","video-platform-client","2021-07-12 13:51:46"
"brittany","hippo","2021-07-15 13:03:58"
"brittany","hippo","2021-07-15 16:48:15"
"kendra","essentials","2021-07-16 15:46:13"
"kendra","uas-jsonapi-server","2021-07-20 17:27:24"
"kendra","video-platform-client","2021-07-20 17:52:15"
"kendra","firebase-sync-service","2021-07-20 17:53:48"
"sara","uas-jsonapi-server","2021-07-21 18:56:34"
"brittany","uas-jsonapi-server","2021-07-23 12:55:04"
"kendra","hippo","2021-07-23 13:00:16"
"brittany","video-platform-client","2021-07-23 13:01:25"
"sara","uas-jsonapi-server","2021-07-28 18:12:41"
"sara","firebase-sync-service","2021-07-28 18:15:54"
"sara","video-platform-client","2021-07-28 18:23:15"
"sara","hippo-pay-admin","2021-07-28 18:28:55"
"sara","uas-jsonapi-server","2021-07-30 15:10:08"
"sara","video-platform-client","2021-07-30 15:20:31"
"brittany","uas-jsonapi-server","2021-07-30 15:39:11"
"sara","uas-jsonapi-server","2021-07-30 16:55:28"
"sara","uas-jsonapi-server","2021-07-30 18:08:08"
"gauthierm","pedsrap","2021-08-03 10:29:59"
"kendra","pcrap","2021-08-12 15:02:40"
"kendra","ucrap","2021-08-12 15:10:35"
"kendra","pedsrap","2021-08-12 15:13:09"
"kendra","papodcast","2021-08-12 15:18:27"
"brittany","pcrap","2021-08-17 13:11:36"
"brittany","pcrap","2021-08-17 13:27:13"
"ioana","uas-jsonapi-server","2021-08-17 15:35:01"
"ioana","video-platform-client","2021-08-17 15:40:50"
"ioana","hippo-pay-admin","2021-08-17 15:44:45"
"ioana","firebase-sync-service","2021-08-17 15:47:21"
"brittany","uas-jsonapi-server","2021-08-18 13:08:17"
